"","X","startTime","rt","key_press","riskyKey","red_marbles","blue_marbles","OtherChoseRisk","ChooseRisk","valueGamble","probGamble","Social1Ind0","payoff","cumulatedPayoff","valueSure","PercentBlueEstimate","HowSure","test_part","sex","age","subject","PercentBlueShownAbs","PercentRedShownAbs","PercentBlueShownRel","PercentRedShownRel","TotalNShown","Agegroup","DFE1DFD0"
"3939",15601,"2018-10-09",3816,70,74,"99","99","NULL",0,20,0.125,"0",5,433,5,85,NA,"SoloChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3940",15602,"2018-10-09",5392,74,74,"0,0,1,1,1","1,1,1,3,0","NULL",1,20,0.675,"0",20,453,5,4,65,"SoloChoice","Maennlich",21,142,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"3941",15603,"2018-10-09",3911,70,70,"99","99","NULL",1,50,0.675,"0",50,503,5,3,NA,"SoloChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3942",15604,"2018-10-09",3793,74,70,"99","99","NULL",0,8,0.675,"0",5,508,5,3,85,"SoloChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3943",15605,"2018-10-09",3871,70,74,"0,1,1,0,0","1,3,1,1,1","NULL",0,20,0.75,"0",5,513,5,4,39,"SoloChoice","Maennlich",21,142,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"3944",15606,"2018-10-09",2409,74,70,"1,1,3,1,1","0,0,1,0,1","NULL",0,8,0.25,"0",5,518,5,79,NA,"SoloChoice","Maennlich",21,142,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"3945",15607,"2018-10-09",2112,70,74,"0,0,1,1,1","1,1,1,3,0","NULL",0,8,0.675,"0",5,523,5,42,NA,"SoloChoice","Maennlich",21,142,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"3946",15608,"2018-10-09",8185,74,70,"0,0,2,2,0","1,1,2,0,1","NULL",0,20,0.5,"0",5,528,5,29,66,"SoloChoice","Maennlich",21,142,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"3947",15609,"2018-10-09",2214,74,74,"1,3,0,2,0","0,1,1,0,1","NULL",1,50,0.375,"0",0,528,5,4,84,"SoloChoice","Maennlich",21,142,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"3948",15610,"2018-10-09",2240,74,70,"0,1,1,0,0","1,3,1,1,1","NULL",0,8,0.75,"0",5,533,5,82,73,"SoloChoice","Maennlich",21,142,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"3949",15611,"2018-10-09",3792,74,70,"1,4,1,2,0","0,0,0,0,1","NULL",0,8,0.125,"0",5,538,5,85,66,"SoloChoice","Maennlich",21,142,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"3950",15612,"2018-10-09",2715,74,74,"99","99","NULL",1,50,0.375,"0",0,538,5,85,NA,"SoloChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3951",15613,"2018-10-09",4054,70,74,"99","99","NULL",0,8,0.375,"0",5,543,5,70,NA,"SoloChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3952",15614,"2018-10-09",12025,74,74,"99","99","NULL",1,8,0.75,"0",8,551,5,70,NA,"SoloChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3953",15615,"2018-10-09",2000,74,74,"0,0,2,2,0","1,1,2,0,1","NULL",1,50,0.5,"0",0,551,5,75,68,"SoloChoice","Maennlich",21,142,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"3954",15616,"2018-10-09",2475,70,70,"99","99","NULL",1,50,0.75,"0",50,601,5,75,NA,"SoloChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3955",15617,"2018-10-09",5798,74,74,"99","99","NULL",1,20,0.675,"0",0,601,5,47,NA,"SoloChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3956",15618,"2018-10-09",1926,70,74,"99","99","NULL",0,8,0.125,"0",5,606,5,47,NA,"SoloChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3957",15619,"2018-10-09",3448,74,74,"1,1,3,1,1","0,0,1,0,1","NULL",1,50,0.25,"0",50,656,5,4,74,"SoloChoice","Maennlich",21,142,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"3958",15620,"2018-10-09",4296,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,8,0.375,"0",5,661,5,70,NA,"SoloChoice","Maennlich",21,142,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"3959",15621,"2018-10-09",1911,70,70,"0,0,1,1,1","1,1,1,3,0","NULL",1,50,0.675,"0",0,661,5,4,79,"SoloChoice","Maennlich",21,142,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"3960",15622,"2018-10-09",10290,70,70,"99","99","NULL",1,50,0.125,"0",0,661,5,20,NA,"SoloChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3961",15623,"2018-10-09",4469,70,70,"0,1,1,0,0","1,3,1,1,1","1",1,50,0.75,"1",50,711,5,102,NA,"SocialChoice","Maennlich",21,142,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"3962",15624,"2018-10-09",7483,74,74,"1,3,0,2,0","0,1,1,0,1","1",1,20,0.375,"1",20,731,5,102,NA,"SocialChoice","Maennlich",21,142,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"3963",15625,"2018-10-09",5701,70,74,"99","99","1",0,8,0.5,"1",5,736,5,102,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3964",15626,"2018-10-09",5977,74,74,"99","99","1",1,20,0.375,"1",20,756,5,3,80,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3965",15627,"2018-10-09",1638,70,70,"99","99","1",1,50,0.5,"1",0,756,5,3,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3966",15628,"2018-10-09",12240,70,70,"1,1,3,1,1","0,0,1,0,1","1",1,20,0.25,"1",0,756,5,48,75,"SocialChoice","Maennlich",21,142,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"3967",15629,"2018-10-09",2021,74,70,"99","99","1",0,8,0.25,"1",5,761,5,48,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3968",15630,"2018-10-09",14778,74,70,"99","99","1",0,20,0.25,"1",5,766,5,48,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3969",15631,"2018-10-09",1980,74,74,"99","99","1",1,20,0.5,"1",20,786,5,48,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3970",15632,"2018-10-09",1951,74,74,"99","99","1",1,50,0.25,"1",0,786,5,48,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3971",15633,"2018-10-09",22534,74,74,"1,4,1,2,0","0,0,0,0,1","1",1,20,0.125,"1",0,786,5,20,NA,"SocialChoice","Maennlich",21,142,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"3972",15634,"2018-10-09",6392,70,70,"1,4,1,2,0","0,0,0,0,1","0",1,50,0.125,"1",0,786,5,3,NA,"SocialChoice","Maennlich",21,142,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"3973",15635,"2018-10-09",2063,74,74,"99","99","1",1,20,0.75,"1",20,806,5,3,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3974",15636,"2018-10-09",3218,70,74,"0,0,2,2,0","1,1,2,0,1","1",0,8,0.5,"1",5,811,5,70,72,"SocialChoice","Maennlich",21,142,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"3975",15637,"2018-10-09",7028,70,74,"99","99","1",0,20,0.125,"1",5,816,5,42,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3976",15638,"2018-10-09",8849,74,70,"0,0,1,1,1","1,1,1,3,0","0",0,20,0.675,"1",5,821,5,48,50,"SocialChoice","Maennlich",21,142,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"3977",15639,"2018-10-09",1339,70,70,"99","99","0",1,50,0.675,"1",50,871,5,48,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3978",15640,"2018-10-09",3521,74,70,"99","99","0",0,8,0.675,"1",5,876,5,48,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3979",15641,"2018-10-09",1398,70,74,"0,1,1,0,0","1,3,1,1,1","1",0,20,0.75,"1",5,881,5,66,65,"SocialChoice","Maennlich",21,142,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"3980",15642,"2018-10-09",7238,70,74,"1,1,3,1,1","0,0,1,0,1","1",0,8,0.25,"1",5,886,5,102,NA,"SocialChoice","Maennlich",21,142,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"3981",15643,"2018-10-09",6768,74,70,"0,0,1,1,1","1,1,1,3,0","0",0,8,0.675,"1",5,891,5,102,NA,"SocialChoice","Maennlich",21,142,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"3982",15644,"2018-10-09",2703,70,74,"0,0,2,2,0","1,1,2,0,1","1",0,20,0.5,"1",5,896,5,64,37,"SocialChoice","Maennlich",21,142,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"3983",15645,"2018-10-09",1647,70,70,"1,3,0,2,0","0,1,1,0,1","1",1,50,0.375,"1",0,896,5,102,84,"SocialChoice","Maennlich",21,142,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"3984",15646,"2018-10-09",1199,74,70,"0,1,1,0,0","1,3,1,1,1","1",0,8,0.75,"1",5,901,5,77,72,"SocialChoice","Maennlich",21,142,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"3985",15647,"2018-10-09",1026,74,70,"1,4,1,2,0","0,0,0,0,1","1",0,8,0.125,"1",5,906,5,32,61,"SocialChoice","Maennlich",21,142,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"3986",15648,"2018-10-09",1890,74,74,"99","99","1",1,50,0.375,"1",50,956,5,15,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3987",15649,"2018-10-09",6125,74,70,"99","99","1",0,8,0.375,"1",5,961,5,15,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3988",15650,"2018-10-09",7535,70,70,"99","99","1",1,8,0.75,"1",8,969,5,15,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3989",15651,"2018-10-09",1128,74,74,"0,0,2,2,0","1,1,2,0,1","1",1,50,0.5,"1",50,1019,5,74,81,"SocialChoice","Maennlich",21,142,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"3990",15652,"2018-10-09",2035,74,74,"99","99","1",1,50,0.75,"1",0,1019,5,37,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3991",15653,"2018-10-09",1852,70,70,"99","99","0",1,20,0.675,"1",20,1039,5,37,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3992",15654,"2018-10-09",1753,74,70,"99","99","1",0,8,0.125,"1",5,1044,5,37,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3993",15655,"2018-10-09",1224,70,70,"1,1,3,1,1","0,0,1,0,1","1",1,50,0.25,"1",50,1094,5,4,67,"SocialChoice","Maennlich",21,142,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"3994",15656,"2018-10-09",2551,74,70,"1,3,0,2,0","0,1,1,0,1","1",0,8,0.375,"1",5,1099,5,26,68,"SocialChoice","Maennlich",21,142,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"3995",15657,"2018-10-09",1663,74,74,"0,0,1,1,1","1,1,1,3,0","0",1,50,0.675,"1",0,1099,5,68,70,"SocialChoice","Maennlich",21,142,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"3996",15658,"2018-10-09",9682,74,74,"99","99","0",1,50,0.125,"1",0,1099,5,15,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"3997",15659,"2018-10-09",937,74,74,"0,1,1,0,0","1,3,1,1,1","1",1,50,0.75,"1",0,1099,5,70,73,"SocialChoice","Maennlich",21,142,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"3998",15660,"2018-10-09",3567,74,70,"1,3,0,2,0","0,1,1,0,1","1",0,20,0.375,"1",5,1104,5,37,71,"SocialChoice","Maennlich",21,142,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"3999",15661,"2018-10-09",1811,74,70,"99","99","1",0,8,0.5,"1",5,1109,5,37,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4000",15662,"2018-10-09",10697,70,70,"99","99","1",1,20,0.375,"1",0,1109,5,102,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4001",15663,"2018-10-09",1102,74,74,"99","99","1",1,50,0.5,"1",0,1109,5,102,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4002",15664,"2018-10-09",3975,70,70,"1,1,3,1,1","0,0,1,0,1","1",1,20,0.25,"1",0,1109,5,3,80,"SocialChoice","Maennlich",21,142,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"4003",15665,"2018-10-09",1910,70,74,"99","99","1",0,8,0.25,"1",5,1114,5,3,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4004",15666,"2018-10-09",11892,74,74,"99","99","1",1,20,0.25,"1",20,1134,5,48,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4005",15667,"2018-10-09",1313,74,74,"99","99","1",1,20,0.5,"1",20,1154,5,48,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4006",15668,"2018-10-09",2160,70,70,"99","99","1",1,50,0.25,"1",50,1204,5,48,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4007",15669,"2018-10-09",2479,74,70,"1,4,1,2,0","0,0,0,0,1","1",0,20,0.125,"1",5,1209,5,10,66,"SocialChoice","Maennlich",21,142,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"4008",15670,"2018-10-09",1143,70,70,"1,4,1,2,0","0,0,0,0,1","0",1,50,0.125,"1",0,1209,5,4,68,"SocialChoice","Maennlich",21,142,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"4009",15671,"2018-10-09",2252,70,70,"99","99","1",1,20,0.75,"1",20,1229,5,4,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4010",15672,"2018-10-09",1295,70,74,"0,0,2,2,0","1,1,2,0,1","1",0,8,0.5,"1",5,1234,5,102,45,"SocialChoice","Maennlich",21,142,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"4011",15673,"2018-10-09",2497,74,70,"99","99","1",0,20,0.125,"1",5,1239,5,102,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4012",15674,"2018-10-09",4888,70,74,"0,0,1,1,1","1,1,1,3,0","0",0,20,0.675,"1",5,1244,5,67,60,"SocialChoice","Maennlich",21,142,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"4013",15675,"2018-10-09",904,74,74,"99","99","0",1,50,0.675,"1",50,1294,5,70,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4014",15676,"2018-10-09",7624,74,70,"99","99","0",0,8,0.675,"1",5,1299,5,70,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4015",15677,"2018-10-09",2000,74,70,"0,1,1,0,0","1,3,1,1,1","1",0,20,0.75,"1",5,1304,5,102,NA,"SocialChoice","Maennlich",21,142,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"4016",15678,"2018-10-09",1462,74,70,"1,1,3,1,1","0,0,1,0,1","1",0,8,0.25,"1",5,1309,5,70,50,"SocialChoice","Maennlich",21,142,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"4017",15679,"2018-10-09",5656,74,70,"0,0,1,1,1","1,1,1,3,0","0",0,8,0.675,"1",5,1314,5,3,50,"SocialChoice","Maennlich",21,142,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"4018",15680,"2018-10-09",1590,70,74,"0,0,2,2,0","1,1,2,0,1","1",0,20,0.5,"1",5,1319,5,59,62,"SocialChoice","Maennlich",21,142,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"4019",15681,"2018-10-09",1479,74,74,"1,3,0,2,0","0,1,1,0,1","1",1,50,0.375,"1",0,1319,5,39,40,"SocialChoice","Maennlich",21,142,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"4020",15682,"2018-10-09",1527,74,70,"0,1,1,0,0","1,3,1,1,1","1",0,8,0.75,"1",5,1324,5,88,41,"SocialChoice","Maennlich",21,142,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"4021",15683,"2018-10-09",4390,74,70,"1,4,1,2,0","0,0,0,0,1","1",0,8,0.125,"1",5,1329,5,4,NA,"SocialChoice","Maennlich",21,142,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"4022",15684,"2018-10-09",1417,70,70,"99","99","1",1,50,0.375,"1",0,1329,5,4,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
"4023",15685,"2018-10-09",2014,70,74,"99","99","1",0,8,0.375,"1",5,1334,5,4,NA,"SocialChoice","Maennlich",21,142,2.2,2.2,"0.5",0.5,198,2,"0"
